symbol,time,close,high,low,open,volume,bollingerbands,lowerband,middleband,standarddeviation,upperband,onbalancevolume,averagegain,averageloss,relativestrengthindex
NFLX SEWJWLJNHZDX,5/20/2010,14.368557,14.927128,13.908558,14.434271,3213035,14.368557,13.020838,14.546499,0.762831,16.07216,1.115251,0.351571,0.318,52.506934
NFLX SEWJWLJNHZDX,5/21/2010,13.538558,13.992843,13.284272,13.821415,4050940,13.538558,12.776311,14.363237,0.793463,15.950162,1.074741,0.351571,0.383,47.860755
NFLX SEWJWLJNHZDX,5/22/2010,14.209986,14.284271,12.979987,13.064273,4201273,14.209986,13.044168,14.335373,0.645603,15.626578,1.116754,0.418714,0.298857,58.351583
NFLX SEWJWLJNHZDX,5/25/2010,14.517128,14.907128,14.287129,14.482843,2576707,14.517128,13.145547,14.368419,0.611436,15.591291,1.142521,0.357714,0.298857,54.482158
NFLX SEWJWLJNHZDX,5/26/2010,14.999985,14.999985,13.857129,13.928558,3139698,14.999985,13.265233,14.483249,0.609008,15.701266,1.173918,0.372142,0.298857,55.460933
NFLX SEWJWLJNHZDX,5/27/2010,14.975699,15.547127,14.799985,15.359985,3394938,14.975699,13.430448,14.572786,0.571169,15.715124,1.139969,0.258428,0.301285,46.171516
NFLX SEWJWLJNHZDX,5/28/2010,15.562842,15.569984,15.071414,15.457127,2540981,15.562842,13.665262,14.752796,0.543767,15.84033,1.165378,0.286,0.301285,48.698613
NFLX SEWJWLJNHZDX,5/29/2010,15.869984,16.277127,15.457127,15.552842,3781051,15.869984,13.659118,14.955921,0.648401,16.252724,1.203189,0.316714,0.167857,65.35967
NFLX SEWJWLJNHZDX,6/2/2010,15.311413,15.879984,15.299985,15.608556,2209817,15.311413,13.706854,15.020556,0.656851,16.334258,1.181091,0.235571,0.223714,51.290824
NFLX SEWJWLJNHZDX,6/3/2010,15.835698,15.865698,14.969985,15.562842,2539085,15.835698,13.727124,15.168764,0.72082,16.610403,1.206482,0.288,0.162,64
NFLX SEWJWLJNHZDX,6/4/2010,15.979984,16.368555,15.701413,15.991413,2565504,15.979984,13.798512,15.316258,0.758873,16.834005,1.232137,0.302428,0.141286,68.158403
NFLX SEWJWLJNHZDX,6/5/2010,15.682841,16.381412,15.36427,15.697127,3016549,15.682841,14.236451,15.38291,0.573229,16.529369,1.201971,0.302428,0.088,77.460666
NFLX SEWJWLJNHZDX,6/8/2010,15.599984,16.175698,15.321413,15.685699,3692230,15.599984,14.525784,15.422378,0.448297,16.318972,1.165049,0.235285,0.096286,70.960793
NFLX SEWJWLJNHZDX,6/9/2010,15.761413,16.071413,15.328556,15.867127,3312885,15.761413,14.813937,15.484021,0.335042,16.154104,1.198178,0.220714,0.096286,69.625958
NFLX SEWJWLJNHZDX,6/10/2010,16.472841,16.837126,16.038555,16.139984,5547356,16.472841,14.907183,15.663806,0.378312,16.420429,1.253651,0.243571,0.096286,71.668768
NFLX SEWJWLJNHZDX,6/11/2010,16.961412,17.125697,16.624269,16.859983,3431199,16.961412,14.987044,15.899734,0.456345,16.812425,1.287963,0.292428,0.093857,75.702663
NFLX SEWJWLJNHZDX,6/12/2010,17.24284,17.364268,16.657126,16.78284,4018337,17.24284,14.964629,16.143935,0.589653,17.323242,1.328147,0.261857,0.093857,73.614458
NFLX SEWJWLJNHZDX,6/15/2010,18.114268,18.279982,17.54284,17.628554,4870087,18.114268,14.816475,16.502178,0.842852,18.187881,1.376847,0.318285,0.093857,77.227036
NFLX SEWJWLJNHZDX,6/16/2010,17.637125,17.864268,17.46284,17.857125,4396931,17.637125,14.989108,16.708532,0.859712,18.427956,1.332878,0.318285,0.085714,78.783593
NFLX SEWJWLJNHZDX,6/17/2010,17.809982,17.987125,17.145697,17.54284,4280543,17.809982,15.101904,16.908795,0.903446,18.715687,1.375684,0.283143,0.085714,76.7622
NFLX SEWJWLJNHZDX,6/18/2010,17.971411,18.257125,17.771411,17.935696,2584025,17.971411,15.230207,17.101998,0.935895,18.973789,1.401524,0.284857,0.085714,76.869699
NFLX SEWJWLJNHZDX,6/19/2010,18.059982,18.157125,17.788554,17.989982,2006523,18.059982,15.494359,17.276177,0.890909,19.057995,1.421589,0.293714,0.056,83.986928
NFLX SEWJWLJNHZDX,6/22/2010,16.994269,18.098553,16.771412,17.968553,3649203,16.994269,15.765073,17.224921,0.729924,18.684769,1.385097,0.293714,0.154286,65.561224
NFLX SEWJWLJNHZDX,6/23/2010,16.648555,17.189983,16.301412,17.074269,3845873,16.648555,15.970904,17.120127,0.574612,18.269351,1.346638,0.277571,0.188857,59.509954
NFLX SEWJWLJNHZDX,6/24/2010,16.825697,16.999983,16.288555,16.821412,2044145,16.825697,16.014797,17.066594,0.525899,18.118392,1.36708,0.224143,0.188857,54.271878
NFLX SEWJWLJNHZDX,6/25/2010,16.451412,16.828555,16.375698,16.697126,1895948,16.451412,15.775891,16.954743,0.589426,18.133595,1.34812,0.175286,0.226285,43.649947
NFLX SEWJWLJNHZDX,6/26/2010,16.858555,16.945697,16.071413,16.487126,2340765,16.858555,15.7192,16.937254,0.609027,18.155308,1.371528,0.187857,0.226285,45.360469
NFLX SEWJWLJNHZDX,6/29/2010,16.789983,17.125697,16.607126,16.95284,1606565,16.789983,15.77396,16.910478,0.568259,18.046995,1.355462,0.100714,0.233143,30.166881
NFLX SEWJWLJNHZDX,6/30/2010,16.092841,16.547126,16.012841,16.488555,2786623,16.092841,15.490608,16.761817,0.635604,18.033025,1.327596,0.100714,0.255143,28.301887
NFLX SEWJWLJNHZDX,7/1/2010,15.522842,16.18427,15.427127,15.712841,3574620,15.522842,15.084282,16.536548,0.726133,17.988815,1.29185,0.083428,0.312143,21.090646
NFLX SEWJWLJNHZDX,7/2/2010,15.671413,15.779984,14.759985,15.56427,3169746,15.671413,15.001665,16.379251,0.688793,17.756837,1.323547,0.082143,0.312143,20.833333
NFLX SEWJWLJNHZDX,7/3/2010,15.295699,15.905698,15.197128,15.808556,1532006,15.295699,14.998486,16.182242,0.591878,17.365997,1.308227,0.073286,0.349714,17.325228
NFLX SEWJWLJNHZDX,7/7/2010,15.328556,15.915698,15.192842,15.628556,2181865,15.328556,14.804272,16.027026,0.611377,17.24978,1.330046,0.076571,0.243143,23.949955
NFLX SEWJWLJNHZDX,7/8/2010,16.915697,16.928555,15.325699,15.548556,3994469,16.915697,14.912798,16.188603,0.637902,17.464407,1.369991,0.235285,0.208571,53.009334
NFLX SEWJWLJNHZDX,7/9/2010,16.704269,17.535697,16.455698,17.145697,3646688,16.704269,15.029443,16.28236,0.626458,17.535277,1.333524,0.217571,0.229714,48.642606
NFLX SEWJWLJNHZDX,7/10/2010,16.78284,16.834269,16.327127,16.588555,1783373,16.78284,15.07498,16.373357,0.649188,17.671733,1.351357,0.225428,0.192286,53.967168
NFLX SEWJWLJNHZDX,7/13/2010,17.039983,17.214268,16.729983,16.849983,1875559,17.039983,15.155249,16.494561,0.669656,17.833874,1.370113,0.210428,0.192286,52.252572
NFLX SEWJWLJNHZDX,7/14/2010,17.274268,17.387125,16.835697,17.341411,2458426,17.274268,15.186781,16.636326,0.724773,18.085871,1.394697,0.233857,0.185428,55.775128
NFLX SEWJWLJNHZDX,7/15/2010,17.56284,17.712839,17.014269,17.217126,1864699,17.56284,15.167962,16.804783,0.818411,18.441605,1.413344,0.262714,0.115714,69.422424
NFLX SEWJWLJNHZDX,7/16/2010,17.294268,17.464268,17.035697,17.398554,2127111,17.294268,15.296331,16.893781,0.798725,18.49123,1.392073,0.262714,0.085571,75.430681
NFLX SEWJWLJNHZDX,7/17/2010,16.915697,17.28284,16.824269,17.24284,1974837,16.915697,15.415258,16.897765,0.741254,18.380273,1.372325,0.247857,0.123428,66.756445
NFLX SEWJWLJNHZDX,7/20/2010,16.985697,17.161411,16.449984,16.824269,1846636,16.985697,15.768336,16.913753,0.572708,18.05917,1.390791,0.254857,0.085857,74.800839
NFLX SEWJWLJNHZDX,7/21/2010,17.198554,17.271411,16.365698,16.735698,2458724,17.198554,16.466248,16.965535,0.249643,17.464822,1.415378,0.272857,0.085857,76.065313
NFLX SEWJWLJNHZDX,7/22/2010,17.11284,17.657125,16.98284,17.435697,3226124,17.11284,16.503082,16.992318,0.244618,17.481553,1.383117,0.114143,0.094428,54.726027
NFLX SEWJWLJNHZDX,7/23/2010,14.788557,16.067127,14.5357,15.642841,13309647,14.788557,15.126271,16.591634,0.732682,18.056997,1.250021,0.114143,0.305714,27.186118
NFLX SEWJWLJNHZDX,7/24/2010,15.382842,15.535699,14.602843,14.985699,4631051,15.382842,14.645839,16.371854,0.863008,18.097869,1.296331,0.165714,0.305714,35.151515
NFLX SEWJWLJNHZDX,7/27/2010,14.684271,15.569984,14.509985,15.501413,4599521,14.684271,13.957681,16.06502,1.05367,18.17236,1.250336,0.14,0.375571,27.154336
NFLX SEWJWLJNHZDX,7/28/2010,14.869985,15.064271,14.647128,14.999985,3106406,14.869985,13.595836,15.847741,1.125952,18.099646,1.2814,0.135143,0.375571,26.461538
NFLX SEWJWLJNHZDX,7/29/2010,14.329986,14.907128,14.242843,14.827128,4839827,14.329986,13.223462,15.571786,1.174162,17.920109,1.233002,0.106286,0.429571,19.834711
NFLX SEWJWLJNHZDX,7/30/2010,14.002843,14.449986,13.618558,14.359986,4934503,14.002843,12.859274,15.286523,1.213624,17.713772,1.183657,0.106286,0.435428,19.620253
NFLX SEWJWLJNHZDX,7/31/2010,14.642843,14.739985,14.077129,14.241414,4112710,14.642843,12.843923,15.169491,1.162784,17.495058,1.224784,0.170286,0.397571,29.987421
NFLX SEWJWLJNHZDX,8/3/2010,14.5457,14.999985,14.424271,14.888557,3389708,14.5457,12.945157,15.056074,1.055458,17.166991,1.190887,0.163286,0.407285,28.617927
NFLX SEWJWLJNHZDX,8/4/2010,14.921414,14.961414,14.104272,14.437128,4221704,14.921414,13.418684,15.03159,0.806453,16.644497,1.233104,0.179571,0.407285,30.598832
NFLX SEWJWLJNHZDX,8/5/2010,15.447127,15.499985,14.957128,14.995699,3365990,15.447127,14.277058,15.107143,0.415042,15.937227,1.266764,0.232143,0.398714,36.798007
NFLX SEWJWLJNHZDX,8/6/2010,15.789984,15.81427,15.074271,15.318556,3388023,15.789984,14.196066,15.231296,0.517615,16.266525,1.300644,0.266428,0.166286,61.571476
NFLX SEWJWLJNHZDX,8/7/2010,16.887126,16.964269,15.411413,15.527127,6817037,16.887126,13.946956,15.532356,0.7927,17.117755,1.368814,0.316714,0.166286,65.572316
NFLX SEWJWLJNHZDX,8/10/2010,16.698555,16.991412,16.372841,16.847126,2977021,16.698555,13.888101,15.744392,0.928145,17.600683,1.339044,0.316714,0.115286,73.313492
NFLX SEWJWLJNHZDX,8/11/2010,17.851411,18.068553,16.171412,16.199984,12782747,17.851411,13.713702,16.127486,1.206892,18.54127,1.466872,0.413428,0.115286,78.195082
NFLX SEWJWLJNHZDX,8/12/2010,18.064268,18.345696,17.335697,17.444268,9920816,18.064268,13.774776,16.479628,1.352426,19.18448,1.56608,0.434714,0.061286,87.644009
NFLX SEWJWLJNHZDX,8/13/2010,18.99141,19.114267,17.717125,17.772839,10100317,18.99141,13.976047,16.936316,1.480134,19.896585,1.667083,0.527428,0.028571,94.861254
NFLX SEWJWLJNHZDX,8/14/2010,18.894267,19.195695,18.609981,18.917124,6611673,18.894267,14.234826,17.292307,1.52874,20.349787,1.600966,0.463428,0.038286,92.369021
NFLX SEWJWLJNHZDX,8/17/2010,19.595695,19.69998,18.674267,18.805695,5965709,19.595695,14.647637,17.711105,1.531734,20.774573,1.660623,0.533571,0.028571,94.917408
NFLX SEWJWLJNHZDX,8/18/2010,18.995695,20.125694,18.935695,19.928552,8346115,18.995695,15.194778,17.944667,1.374944,20.694555,1.577162,0.496,0.088571,84.848485
NFLX SEWJWLJNHZDX,8/19/2010,17.947125,18.592839,17.905696,18.428553,8147553,17.947125,15.650983,17.945114,1.147065,20.239244,1.495687,0.443428,0.193428,69.627636
NFLX SEWJWLJNHZDX,8/20/2010,18.319982,18.537124,17.657125,17.682839,6439751,18.319982,16.237923,18.013271,0.887674,19.78862,1.560084,0.446428,0.193428,69.770038
NFLX SEWJWLJNHZDX,8/21/2010,18.559981,18.678553,18.215696,18.239982,3358465,18.559981,16.573373,18.112673,0.76965,19.651973,1.593669,0.360714,0.193428,65.094096
NFLX SEWJWLJNHZDX,8/24/2010,18.119982,18.925695,18.07141,18.637124,3738023,18.119982,17.031734,18.114002,0.541134,19.196271,1.556288,0.360714,0.218571,62.268804
NFLX SEWJWLJNHZDX,8/25/2010,17.327126,17.948553,17.291411,17.939982,4938509,17.327126,16.723316,17.970934,0.623809,19.218551,1.506903,0.245428,0.297857,45.174862
NFLX SEWJWLJNHZDX,8/26/2010,17.744268,17.837125,17.09284,17.144269,2658665,17.744268,16.62579,17.929722,0.651966,19.233654,1.53349,0.265857,0.297857,47.161683
NFLX SEWJWLJNHZDX,8/27/2010,17.977125,18.242839,17.768554,17.999982,3736158,17.977125,16.661266,17.93834,0.638537,19.215415,1.570852,0.196428,0.297857,39.739884
NFLX SEWJWLJNHZDX,8/28/2010,18.014268,18.224267,17.554268,18.049982,2818099,18.014268,16.717148,17.952145,0.617499,19.187143,1.599033,0.200143,0.288143,40.988882
NFLX SEWJWLJNHZDX,8/31/2010,17.589982,17.928553,17.509982,17.892839,2466488,17.589982,16.975012,17.886298,0.455643,18.797583,1.574368,0.13,0.330571,28.225806
NFLX SEWJWLJNHZDX,9/1/2010,17.928553,18.134268,17.401411,17.408554,2770957,17.928553,17.229745,17.89398,0.332118,18.558216,1.602077,0.163857,0.270571,37.717856
NFLX SEWJWLJNHZDX,9/2/2010,19.268552,19.464266,18.447124,18.682838,8096089,19.268552,17.112501,18.143903,0.515701,19.175304,1.683038,0.297857,0.165714,64.252696
NFLX SEWJWLJNHZDX,9/3/2010,19.70998,19.797123,18.949981,19.185695,5135508,19.70998,17.007144,18.428644,0.71075,19.850144,1.734393,0.304714,0.165714,64.773763
NFLX SEWJWLJNHZDX,9/4/2010,19.814266,20.355694,19.721409,19.994266,4797007,19.814266,16.970553,18.680575,0.855011,20.390598,1.782363,0.291143,0.165714,63.72733
NFLX SEWJWLJNHZDX,9/8/2010,20.252837,20.41998,19.591409,19.591409,4538262,20.252837,16.924292,18.966441,1.021075,21.00859,1.827746,0.335,0.121714,73.350016
NFLX SEWJWLJNHZDX,9/9/2010,20.857122,21.105693,20.482837,20.512837,5384038,20.857122,17.037089,19.310201,1.136556,21.583314,1.881586,0.395428,0.042429,90.309951
NFLX SEWJWLJNHZDX,9/10/2010,20.807122,21.389979,20.685694,21.214264,3863650,20.807122,17.200374,19.582369,1.190997,21.964363,1.84295,0.353714,0.047429,88.176638
NFLX SEWJWLJNHZDX,9/11/2010,20.879979,20.981408,20.628551,20.947122,2558730,20.879979,17.406545,19.818298,1.205877,22.230051,1.868537,0.337714,0.047429,87.68546
NFLX SEWJWLJNHZDX,9/14/2010,21.129979,21.421407,20.999979,21.342836,3216852,21.129979,17.695124,20.056785,1.180831,22.418447,1.900706,0.359,0.047429,88.330404
NFLX SEWJWLJNHZDX,9/15/2010,20.949979,21.269979,20.875693,21.102836,2798383,20.949979,18.312067,20.219184,0.953559,22.126302,1.872722,0.359,0.023,93.979058
NFLX SEWJWLJNHZDX,9/16/2010,20.45998,20.941408,20.374265,20.934265,3344805,20.45998,19.069082,20.262965,0.596941,21.456848,1.839274,0.325143,0.072,81.870504
NFLX SEWJWLJNHZDX,9/17/2010,20.071409,20.499979,20.018551,20.392837,3966711,20.071409,19.267743,20.228137,0.480197,21.18853,1.799607,0.191143,0.110857,63.292337
NFLX SEWJWLJNHZDX,9/18/2010,20.044266,20.34998,20.005694,20.331408,2886044,20.044266,19.326885,20.194706,0.43391,21.062526,1.770746,0.147,0.113571,56.414474
NFLX SEWJWLJNHZDX,9/21/2010,20.404265,20.571408,20.002837,20.285694,5168564,20.404265,19.496491,20.232807,0.368158,20.969124,1.822432,0.172571,0.113571,60.309536
NFLX SEWJWLJNHZDX,9/22/2010,21.049979,21.22855,20.452837,20.499979,4434598,21.049979,19.633954,20.381384,0.373715,21.128814,1.866778,0.193286,0.113571,62.988827
NFLX SEWJWLJNHZDX,9/23/2010,22.418549,22.424263,21.32855,21.439979,8587547,22.418549,19.457239,20.751778,0.647269,22.046316,1.952653,0.269714,0.113571,70.36899
NFLX SEWJWLJNHZDX,9/24/2010,22.924263,23.387119,22.631406,22.679977,11352683,22.924263,19.33984,21.146775,0.903467,22.95371,2.06618,0.320285,0.108571,74.683544
NFLX SEWJWLJNHZDX,9/25/2010,23.181405,23.874262,23.001406,23.454262,9016956,23.181405,19.305474,21.516708,1.105617,23.727942,2.15635,0.338714,0.108571,75.726605
NFLX SEWJWLJNHZDX,9/28/2010,23.569976,23.735691,22.768549,22.939977,5751237,23.569976,19.287647,21.890029,1.301191,24.492412,2.213862,0.352571,0.108571,76.45601
NFLX SEWJWLJNHZDX,9/29/2010,23.114263,23.569976,22.784263,23.549976,5126308,23.114263,19.375185,22.112617,1.368716,24.850049,2.162599,0.352571,0.136143,72.142648
NFLX SEWJWLJNHZDX,9/30/2010,24.37569,24.391404,22.89712,22.911406,7563883,24.37569,19.515061,22.524085,1.504512,25.533109,2.238238,0.478714,0.087143,84.599849
NFLX SEWJWLJNHZDX,10/1/2010,23.165691,24.914261,23.125691,24.51569,9895127,23.165691,19.912865,22.640741,1.363938,25.368617,2.139287,0.478714,0.169286,73.875661
NFLX SEWJWLJNHZDX,10/2/2010,22.098549,22.95712,21.972835,22.932834,8061423,22.098549,20.29533,22.54216,1.123415,24.788991,2.058672,0.478714,0.273285,63.658815
NFLX SEWJWLJNHZDX,10/5/2010,22.341406,22.678549,21.654264,21.859978,6605984,22.341406,20.78825,22.50566,0.858705,24.223069,2.124732,0.467,0.273285,63.083751
NFLX SEWJWLJNHZDX,10/6/2010,22.307121,22.858549,22.029978,22.78712,5669389,22.307121,21.152631,22.469562,0.658465,23.786492,2.068038,0.402428,0.276714,59.255364
NFLX SEWJWLJNHZDX,10/7/2010,21.455693,22.678549,21.20855,22.069978,6594477,21.455693,20.711313,22.285222,0.786955,23.859131,2.002093,0.265571,0.361857,42.326958
NFLX SEWJWLJNHZDX,10/8/2010,21.641407,22.012835,21.262836,21.524264,4033093,21.641407,20.437,22.168165,0.865582,23.899329,2.042424,0.233571,0.361857,39.227447
NFLX SEWJWLJNHZDX,10/9/2010,21.371407,21.857121,21.152836,21.719978,3363652,21.371407,20.1483,22.0233,0.9375,23.898299,2.008788,0.207857,0.388857,34.833613
NFLX SEWJWLJNHZDX,10/12/2010,21.949978,22.352835,21.471407,21.534264,3992472,21.949978,20.240534,22.009968,0.884717,23.779403,2.048713,0.226857,0.388857,36.844548
NFLX SEWJWLJNHZDX,10/13/2010,22.197121,22.261406,21.64855,21.959978,3452334,22.197121,20.342077,22.043996,0.850959,23.745915,2.083236,0.251571,0.343285,42.291066
NFLX SEWJWLJNHZDX,10/14/2010,22.089978,22.785691,22.002835,22.585692,3181062,22.089978,21.070392,22.052356,0.490982,23.034321,2.051425,0.125428,0.354,26.162098
NFLX SEWJWLJNHZDX,10/15/2010,21.83855,22.392835,21.64855,21.987121,3015252,21.83855,21.360531,22.013482,0.326476,22.666434,2.021273,0.125428,0.258143,32.700186
NFLX SEWJWLJNHZDX,10/16/2010,22.252835,22.261406,21.72855,21.937121,3268994,22.252835,21.381851,22.057001,0.337575,22.732151,2.053963,0.166857,0.151428,52.423698
NFLX SEWJWLJNHZDX,10/19/2010,21.857121,22.378549,21.719978,22.328549,2723526,21.857121,21.398964,22.020659,0.310848,22.642355,2.026727,0.142571,0.191,42.740899
NFLX SEWJWLJNHZDX,10/20/2010,21.325693,21.76855,21.052836,21.472836,3513040,21.325693,21.253549,21.894302,0.320376,22.535055,1.991597,0.142571,0.240714,37.197167
NFLX SEWJWLJNHZDX,10/21/2010,21.871407,22.252835,21.142836,21.442836,5383214,21.871407,21.291019,21.890139,0.29956,22.489259,2.045429,0.197143,0.155571,55.893074
NFLX SEWJWLJNHZDX,10/22/2010,24.669975,24.991404,23.799976,24.269976,15197634,24.669975,20.612063,22.395564,0.89175,24.179065,2.197406,0.458428,0.155571,74.662634
NFLX SEWJWLJNHZDX,10/23/2010,24.014262,24.497118,23.705691,23.871405,6779716,24.014262,20.673626,22.689873,1.008123,24.706119,2.129608,0.458428,0.194143,70.249562
NFLX SEWJWLJNHZDX,10/26/2010,23.842833,24.28569,23.579976,24.17569,3521766,23.842833,20.739988,22.899502,1.079757,25.059015,2.094391,0.400571,0.211286,65.46813
NFLX SEWJWLJNHZDX,10/27/2010,25.375689,25.651403,23.864262,23.871405,10192096,25.375689,20.650375,23.349718,1.349671,26.04906,2.196312,0.529142,0.211286,71.464403
