symbol,time,close,high,low,open,volume,bollingerbands,lowerband,middleband,standarddeviation,upperband,onbalancevolume,averagegain,averageloss,relativestrengthindex
SPY R735QTJ8XC9X,5/9/2000,97.179448,97.758993,96.708994,97.329448,4530300,97.179448,94.946129,97.998676,1.526274,101.051224,1.139396,0.613636,0.645681,48.727666
SPY R735QTJ8XC9X,5/10/2000,96.565813,97.779448,95.638541,97.540812,5299000,96.565813,94.844509,97.738156,1.446823,100.631802,1.086406,0.280909,0.707045,28.433402
SPY R735QTJ8XC9X,5/11/2000,94.493087,96.115813,93.920361,95.795359,9882100,94.493087,93.722042,97.148143,1.713051,100.574245,0.987585,0.280909,0.812045,25.701809
SPY R735QTJ8XC9X,5/12/2000,96.211267,96.477176,94.861269,95.543086,6838500,96.211267,93.799837,96.977802,1.588982,100.155767,1.05597,0.444545,0.812045,35.377103
SPY R735QTJ8XC9X,5/13/2000,97.09763,97.820357,96.518085,96.68854,5805300,97.09763,94.032061,96.999589,1.483764,99.967117,1.114023,0.533181,0.724772,42.384824
SPY R735QTJ8XC9X,5/16/2000,99.122628,99.26581,96.818085,97.329448,4193500,99.122628,94.904656,97.385596,1.24047,99.866537,1.155958,0.601363,0.724772,45.347044
SPY R735QTJ8XC9X,5/17/2000,100.227172,100.718081,99.074901,99.927173,7907600,100.227172,94.871152,97.902246,1.515547,100.933341,1.235034,0.711817,0.550227,56.401945
SPY R735QTJ8XC9X,5/18/2000,99.033992,99.6749,98.502174,99.333992,5507300,99.033992,94.911335,98.108018,1.598342,101.304701,1.179961,0.711817,0.465,60.486674
SPY R735QTJ8XC9X,5/19/2000,98.222629,99.756718,98.140811,99.293083,4718200,98.222629,94.981748,98.128857,1.573554,101.275965,1.132779,0.711817,0.524318,57.584115
SPY R735QTJ8XC9X,5/20/2000,96.054449,97.656721,95.733995,97.199903,5731800,96.054449,94.476797,97.751692,1.637447,101.026587,1.075461,0.573409,0.741136,43.620332
SPY R735QTJ8XC9X,5/23/2000,95.733995,96.456722,93.408997,96.306722,10008900,95.733995,93.956106,97.384838,1.714366,100.813569,0.975372,0.573409,0.717954,44.403379
SPY R735QTJ8XC9X,5/24/2000,93.790815,96.006722,93.790815,95.75445,7422700,93.790815,92.718198,96.731379,2.006591,100.744561,0.901145,0.573409,0.850908,40.258497
SPY R735QTJ8XC9X,5/25/2000,95.733995,95.924904,87.020368,94.090815,10710100,95.733995,92.785396,96.550037,1.88232,100.314677,1.008246,0.767727,0.643636,54.396135
SPY R735QTJ8XC9X,5/26/2000,94.690814,96.68854,93.899906,95.924904,7101900,94.690814,92.197823,96.211996,2.007086,100.226169,0.937227,0.595908,0.747954,44.342973
SPY R735QTJ8XC9X,5/27/2000,94.302178,95.243087,93.633997,94.643087,4605900,94.302178,91.546978,95.864757,2.158889,100.182535,0.891168,0.507272,0.786817,39.199157
SPY R735QTJ8XC9X,5/31/2000,97.24763,97.288539,95.093087,95.45445,5037500,97.24763,92.083597,96.116188,2.016296,100.14878,0.941543,0.599318,0.786817,43.236596
SPY R735QTJ8XC9X,6/1/2000,97.09763,98.18172,96.879449,97.199903,5541700,97.09763,93.059574,96.294632,1.617529,99.529691,0.886126,0.488863,0.801817,37.876387
SPY R735QTJ8XC9X,6/2/2000,98.979446,99.122628,97.499903,97.970357,8473400,98.979446,93.566788,96.78278,1.607996,99.998773,0.97086,0.677045,0.682499,49.799398
SPY R735QTJ8XC9X,6/3/2000,100.970354,101.652171,100.554445,101.549898,8538300,100.970354,93.356211,97.544157,2.093973,101.732103,1.056243,0.876135,0.601363,59.298569
SPY R735QTJ8XC9X,6/6/2000,100.397627,101.05899,100.145354,100.547627,6629400,100.397627,93.275477,98.06297,2.393746,102.850462,0.989949,0.876135,0.441818,66.476979
SPY R735QTJ8XC9X,6/7/2000,99.777173,100.75899,99.483991,99.9749,4847700,99.777173,93.369489,98.374643,2.502577,103.379798,0.941472,0.876135,0.471818,64.997471
SPY R735QTJ8XC9X,6/8/2000,100.60899,100.90899,99.545355,99.9749,4402800,100.60899,94.021391,98.780888,2.379749,103.540385,0.9855,0.959317,0.2775,77.563396
SPY R735QTJ8XC9X,6/9/2000,99.927173,100.738536,99.586264,100.568081,5458000,99.927173,94.358286,98.989303,2.315509,103.620321,0.93092,0.764999,0.345681,68.876611
SPY R735QTJ8XC9X,6/10/2000,99.777173,100.888535,99.224901,100.568081,2865600,99.777173,95.174358,99.132552,1.979097,103.090747,0.902264,0.764999,0.256363,74.899866
SPY R735QTJ8XC9X,6/13/2000,99.054446,100.206718,98.952174,100.206718,3294200,99.054446,96.611353,99.118351,1.253499,101.625349,0.869322,0.764999,0.289772,72.527473
SPY R735QTJ8XC9X,6/14/2000,100.547627,100.738536,98.611265,98.733992,6277200,100.547627,97.24139,99.37822,1.068415,101.51505,0.932094,0.619772,0.289772,68.14093
SPY R735QTJ8XC9X,6/15/2000,100.568081,101.508989,100.356718,101.079444,6227300,100.568081,98.314495,99.594558,0.640032,100.874621,0.994367,0.621818,0.274772,69.353612
SPY R735QTJ8XC9X,6/16/2000,101.079444,101.420353,100.118082,100.997626,5566200,101.079444,98.677326,99.864537,0.593606,101.051749,1.050029,0.484772,0.274772,63.824057
SPY R735QTJ8XC9X,6/17/2000,100.381156,101.35845,99.697733,101.35845,5010200,100.381156,98.860875,99.958468,0.548797,101.056061,0.999927,0.285682,0.344601,45.325924
SPY R735QTJ8XC9X,6/20/2000,101.597648,101.93936,99.950599,100.100952,4748700,101.597648,98.877573,100.256501,0.689464,101.635428,1.047414,0.407331,0.287329,58.63748
SPY R735QTJ8XC9X,6/21/2000,101.016739,101.748001,100.463166,101.27644,8314200,101.016739,99.014689,100.394726,0.690018,101.774763,0.964272,0.407331,0.283374,58.973193
SPY R735QTJ8XC9X,6/22/2000,101.112418,101.447295,100.38799,100.422161,2953900,101.112418,99.090846,100.525215,0.717185,101.959585,0.993811,0.333717,0.283374,54.079038
SPY R735QTJ8XC9X,6/23/2000,99.458535,100.934728,99.096321,100.845883,7127200,99.458535,98.797142,100.331273,0.767066,101.865405,0.922539,0.333717,0.380581,46.719588
SPY R735QTJ8XC9X,6/24/2000,98.672598,99.868588,98.330887,99.649893,4198700,98.672598,98.186985,100.029696,0.921355,101.872407,0.880552,0.333717,0.444174,42.900201
SPY R735QTJ8XC9X,6/27/2000,99.608888,99.950599,99.01431,99.356021,4770700,99.608888,98.240847,99.953185,0.856169,101.665524,0.928259,0.427346,0.371902,53.46852
SPY R735QTJ8XC9X,6/28/2000,99.479037,100.271808,99.308182,99.766075,3585500,99.479037,98.072355,99.866977,0.897311,101.661598,0.892404,0.278028,0.384887,41.94022
SPY R735QTJ8XC9X,6/29/2000,99.526877,100.449498,99.246674,99.526877,5585500,99.526877,97.965161,99.80514,0.91999,101.64512,0.948259,0.280766,0.384887,42.179079
SPY R735QTJ8XC9X,6/30/2000,98.713604,99.608888,98.084855,98.925465,6081000,98.713604,97.677068,99.606679,0.964806,101.53629,0.887449,0.22963,0.466214,33.000214
SPY R735QTJ8XC9X,7/1/2000,99.356021,99.458535,98.337721,98.371892,6673700,99.356021,97.623667,99.561105,0.968719,101.498543,0.954186,0.293872,0.396385,42.574257
SPY R735QTJ8XC9X,7/4/2000,100.654525,100.763872,99.205668,99.397027,1436600,100.654525,98.099042,99.759909,0.830433,101.420775,0.968552,0.302073,0.396385,43.248532
SPY R735QTJ8XC9X,7/6/2000,99.157829,100.230803,98.672598,100.039444,2447900,99.157829,98.189813,99.650439,0.730313,101.111066,0.944073,0.302073,0.487964,38.235294
SPY R735QTJ8XC9X,7/7/2000,99.697733,100.100952,98.563251,99.055315,5394400,99.697733,98.604124,99.659038,0.527457,100.713953,0.998017,0.346495,0.487964,41.523342
SPY R735QTJ8XC9X,7/8/2000,101.208097,101.679659,99.930096,100.251305,2796000,101.208097,98.440304,99.940685,0.75019,101.441066,1.025977,0.497532,0.322576,60.666667
SPY R735QTJ8XC9X,7/11/2000,101.126087,101.768504,100.893723,101.064578,2468600,101.126087,98.548997,100.156213,0.803608,101.763429,1.001291,0.497532,0.252183,66.362808
SPY R735QTJ8XC9X,7/12/2000,101.40629,101.918857,100.572514,100.784375,5233700,101.40629,98.540852,100.3835,0.921324,102.226148,1.053628,0.431923,0.252183,63.136863
SPY R735QTJ8XC9X,7/13/2000,102.233232,102.60228,101.618151,102.021371,5507100,102.233232,98.504765,100.719814,1.107525,102.934864,1.108699,0.514617,0.239198,68.268359
SPY R735QTJ8XC9X,7/14/2000,102.431424,102.773136,101.959862,102.499767,5108200,102.431424,98.555449,101.031016,1.237784,103.506583,1.159781,0.529653,0.239198,68.888889
SPY R735QTJ8XC9X,7/15/2000,103.114847,103.367714,102.287905,102.814141,5512500,103.114847,98.867195,101.409895,1.27135,103.952594,1.214906,0.597995,0.157871,79.113924
SPY R735QTJ8XC9X,7/18/2000,103.237863,103.866612,102.984997,103.183189,3566600,103.237863,99.160621,101.742253,1.290816,104.323884,1.250572,0.546055,0.157871,77.572816
SPY R735QTJ8XC9X,7/19/2000,102.301574,102.943991,102.062376,102.943991,3678300,102.301574,99.270264,101.843947,1.286842,104.417631,1.213789,0.416205,0.2515,62.333675
SPY R735QTJ8XC9X,7/20/2000,101.447295,102.451927,101.317445,102.151221,8163200,101.447295,99.758523,101.771829,1.006653,103.785135,1.132157,0.416205,0.187258,68.969422
SPY R735QTJ8XC9X,7/21/2000,102.383585,102.855146,101.700162,101.830012,4139400,102.383585,100.437603,101.883057,0.722727,103.328511,1.173551,0.455843,0.187258,70.88204
SPY R735QTJ8XC9X,7/22/2000,101.317445,102.342579,101.064578,102.342579,5062300,101.317445,100.360155,101.780219,0.710032,103.200282,1.122928,0.304807,0.293872,50.913242
SPY R735QTJ8XC9X,7/25/2000,100.230803,101.734333,100.16246,101.235434,5520000,100.230803,99.765691,101.498507,0.866408,103.231322,1.067728,0.304807,0.394335,43.597263
SPY R735QTJ8XC9X,7/26/2000,100.763872,101.037242,100.312813,100.975733,4247400,100.763872,99.504369,101.364937,0.930284,103.225505,1.110202,0.330093,0.394335,45.566038
SPY R735QTJ8XC9X,7/27/2000,99.889091,100.572514,99.533711,100.442664,11008600,99.889091,98.88264,101.096601,1.106981,103.310563,1.000116,0.247399,0.481813,33.926898
SPY R735QTJ8XC9X,7/28/2000,99.438032,100.2103,98.884459,99.738738,7169400,99.438032,98.264425,100.795043,1.265309,103.325661,0.928422,0.22758,0.526919,30.163043
SPY R735QTJ8XC9X,7/29/2000,97.216908,99.718235,96.718009,99.588385,5674800,97.216908,96.843818,100.144473,1.650327,103.445128,0.871674,0.159238,0.749031,17.531979
SPY R735QTJ8XC9X,8/1/2000,98.030181,98.501743,97.087057,97.688469,4837700,98.030181,96.505004,99.760056,1.627526,103.015108,0.920051,0.228263,0.749031,23.356643
SPY R735QTJ8XC9X,8/2/2000,98.412898,98.904962,97.81832,98.160031,3742800,98.412898,96.381705,99.515118,1.566707,102.648531,0.957479,0.266535,0.655403,28.910304
SPY R735QTJ8XC9X,8/3/2000,98.597422,99.376524,98.160031,98.330887,7275200,98.597422,96.307852,99.348264,1.520206,102.388676,1.030231,0.284987,0.569975,33.333333
SPY R735QTJ8XC9X,8/4/2000,99.438032,99.649893,97.476608,97.647464,4363300,99.438032,96.940901,99.364586,1.211842,101.78827,1.073864,0.275419,0.569975,32.57882
SPY R735QTJ8XC9X,8/5/2000,100.141958,100.271808,99.376524,99.991604,3492400,100.141958,97.383199,99.505926,1.061364,101.628653,1.108788,0.345812,0.463361,42.736486
SPY R735QTJ8XC9X,8/8/2000,101.235434,101.447295,100.039444,100.271808,4067300,101.235434,97.436062,99.820382,1.19216,102.204702,1.149461,0.45516,0.354696,56.202532
SPY R735QTJ8XC9X,8/9/2000,101.529306,101.700162,100.804878,100.804878,3161200,101.529306,97.526817,100.131096,1.302139,102.735374,1.181073,0.43124,0.354696,54.869565
SPY R735QTJ8XC9X,8/10/2000,100.934728,101.980365,100.722867,101.925691,5205000,100.934728,97.522048,100.277211,1.377581,103.032373,1.129023,0.43124,0.326676,56.898106
SPY R735QTJ8XC9X,8/11/2000,100.16246,101.05091,99.971102,100.82538,3987200,100.16246,97.473293,100.256347,1.391527,103.039401,1.089151,0.43124,0.358797,54.584775
SPY R735QTJ8XC9X,8/12/2000,100.763872,101.146589,99.479037,100.2103,4739000,100.763872,97.982687,100.348624,1.182969,102.714561,1.136541,0.491381,0.136685,78.237214
SPY R735QTJ8XC9X,8/15/2000,102.089713,102.171724,100.504172,100.996236,2682600,102.089713,98.34615,100.665186,1.159518,102.984222,1.163367,0.542638,0.136685,79.879276
SPY R735QTJ8XC9X,8/16/2000,101.843681,102.383585,100.69553,102.062376,4731200,101.843681,98.793337,100.879458,1.04306,102.965578,1.116055,0.504366,0.161288,75.770021
SPY R735QTJ8XC9X,8/17/2000,101.40629,102.47243,101.037242,102.041873,4843200,101.40629,99.385686,100.975245,0.79478,102.564805,1.067623,0.485914,0.205027,70.326409
SPY R735QTJ8XC9X,8/18/2000,102.47243,102.814141,101.378953,101.618151,5401400,102.47243,99.777748,101.247461,0.734856,102.717173,1.121637,0.508467,0.205027,71.264368
SPY R735QTJ8XC9X,8/19/2000,102.287905,102.773136,101.93936,102.773136,4350300,102.287905,100.057526,101.436632,0.689553,102.815739,1.078134,0.438074,0.223479,66.219008
SPY R735QTJ8XC9X,8/22/2000,102.759467,103.005499,102.110215,102.533938,2058200,102.759467,100.112232,101.677148,0.782458,103.242064,1.098716,0.375883,0.223479,62.713797
SPY R735QTJ8XC9X,8/23/2000,102.670622,103.408719,102.574943,102.896152,2831300,102.670622,100.175359,101.85778,0.84121,103.5402,1.070403,0.346495,0.232364,59.858323
SPY R735QTJ8XC9X,8/24/2000,103.13535,103.388216,101.959862,102.383585,5518000,103.13535,100.313045,102.090065,0.88851,103.867085,1.125583,0.392968,0.172906,69.444444
SPY R735QTJ8XC9X,8/25/2000,103.497564,103.57274,102.574943,103.306206,4636200,103.497564,100.80706,102.345974,0.769457,103.884888,1.171945,0.42919,0.095679,81.770833
SPY R735QTJ8XC9X,8/26/2000,103.258366,103.627414,103.155853,103.306206,2700900,103.258366,101.263883,102.511863,0.62399,103.759844,1.144936,0.369048,0.119599,75.524476
SPY R735QTJ8XC9X,8/29/2000,103.729928,104.502196,103.367714,103.367714,5721600,103.729928,101.343256,102.73333,0.695037,104.123403,1.202152,0.283621,0.119599,70.338983
SPY R735QTJ8XC9X,8/30/2000,103.538569,103.79827,103.13535,103.497564,3375600,103.538569,101.53921,102.879737,0.670263,104.220264,1.168396,0.283621,0.114132,71.305842
SPY R735QTJ8XC9X,8/31/2000,102.943991,103.729928,102.820975,103.408719,3854400,102.943991,101.974527,102.89142,0.458446,103.808312,1.129852,0.283621,0.12985,68.595041
SPY R735QTJ8XC9X,9/1/2000,104.051137,104.625212,103.08751,103.237863,5246300,104.051137,102.08519,103.102277,0.508544,104.119365,1.182315,0.287721,0.12985,68.903437
SPY R735QTJ8XC9X,9/2/2000,104.262998,104.966923,103.880281,104.734559,2983800,104.262998,102.304492,103.313317,0.504413,104.322143,1.212153,0.308907,0.111398,73.495935
SPY R735QTJ8XC9X,9/6/2000,103.367714,104.016965,103.067008,103.79827,3202700,103.367714,102.403082,103.323207,0.460063,104.243333,1.180126,0.261751,0.200926,56.573117
SPY R735QTJ8XC9X,9/7/2000,102.301574,103.84611,102.301574,103.326708,3930600,102.301574,102.077044,103.137456,0.530206,104.197868,1.14082,0.261751,0.298656,46.707317
SPY R735QTJ8XC9X,9/8/2000,103.026002,103.251532,102.397253,102.684291,4187500,103.026002,102.043557,103.117192,0.536817,104.190826,1.182695,0.287721,0.298656,49.067599
SPY R735QTJ8XC9X,9/9/2000,102.342579,102.855146,102.055542,102.704793,3067500,102.342579,101.735091,102.976353,0.620631,104.217615,1.15202,0.2515,0.366998,40.662983
SPY R735QTJ8XC9X,9/12/2000,102.151221,103.326708,101.618151,102.342579,3726500,102.151221,101.410986,102.826329,0.707671,104.241672,1.114755,0.2515,0.362214,40.979955
SPY R735QTJ8XC9X,9/13/2000,101.659156,102.684291,101.447295,102.342579,4628300,101.659156,100.994879,102.614116,0.809618,104.233352,1.068472,0.204343,0.411421,33.18535
SPY R735QTJ8XC9X,9/14/2000,101.748001,102.404087,100.914225,101.146589,4335400,101.748001,100.737979,102.45664,0.859331,104.175302,1.111826,0.213228,0.392285,35.214447
SPY R735QTJ8XC9X,9/15/2000,101.508803,102.47243,101.255937,102.431424,3442900,101.508803,100.409935,102.284306,0.937186,104.158678,1.077397,0.213228,0.356747,37.410072
SPY R735QTJ8XC9X,9/16/2000,100.546276,101.574006,100.052966,101.532897,3880800,100.546276,99.972246,101.968301,0.998028,103.964356,1.038589,0.102513,0.452999,18.453835
SPY R735QTJ8XC9X,9/19/2000,99.13486,100.69701,98.799135,100.292769,4960300,99.13486,99.137298,101.45313,1.157916,103.768962,0.988986,0.081327,0.594141,12.040137
SPY R735QTJ8XC9X,9/20/2000,100.087223,100.244809,99.141711,99.436327,6372400,100.087223,98.953817,101.204783,1.125483,103.45575,1.05271,0.176564,0.504613,25.920404
SPY R735QTJ8XC9X,9/21/2000,99.497991,100.052966,98.086575,99.820013,6594700,99.497991,98.447461,100.894457,1.223498,103.341453,0.986763,0.176564,0.456922,27.871773
SPY R735QTJ8XC9X,9/22/2000,99.367812,99.730943,98.490816,98.984126,4911900,99.367812,98.298617,100.616886,1.159134,102.935154,0.937644,0.104121,0.46994,18.137601
SPY R735QTJ8XC9X,9/23/2000,99.456882,99.456882,97.380867,97.723444,7241600,99.456882,98.210256,100.405976,1.09786,102.601695,1.01006,0.113028,0.401598,21.963128
SPY R735QTJ8XC9X,9/26/2000,98.751174,100.07352,98.470261,99.991302,9551700,98.751174,97.975653,100.105103,1.064725,102.234552,0.914543,0.113028,0.453033,19.967452
SPY R735QTJ8XC9X,9/27/2000,97.901584,99.347257,97.723444,98.922462,4889400,97.901584,97.433225,99.704463,1.135619,101.975701,0.865649,0.113028,0.488785,18.781223
SPY R735QTJ8XC9X,9/28/2000,97.846771,98.641549,97.380867,98.360636,5471600,97.846771,97.231734,99.366701,1.067483,101.501668,0.810933,0.104143,0.494266,17.403351
SPY R735QTJ8XC9X,9/29/2000,100.16259,100.258512,97.901584,98.10713,6598400,100.16259,97.793825,99.511408,0.858791,101.228991,0.876917,0.335725,0.470347,41.649545
SPY R735QTJ8XC9X,9/30/2000,98.51137,100.011856,98.490816,99.66928,7669100,98.51137,97.789529,99.329583,0.770027,100.869637,0.800226,0.335725,0.539216,38.371182
SPY R735QTJ8XC9X,10/3/2000,98.531925,99.285594,98.072872,98.853947,5182100,98.531925,97.61222,99.184554,0.786167,100.756888,0.852047,0.337781,0.398074,45.903166
SPY R735QTJ8XC9X,10/4/2000,97.723444,99.861123,97.654928,99.025235,8184100,97.723444,97.353791,98.918898,0.782554,100.484005,0.770206,0.242544,0.478922,33.618234
SPY R735QTJ8XC9X,10/5/2000,98.37434,98.833392,97.120509,97.894732,5717600,98.37434,97.318448,98.819887,0.75072,100.321327,0.827382,0.307634,0.419999,42.278719
SPY R735QTJ8XC9X,10/6/2000,98.579886,99.237633,98.189348,98.257863,4038600,98.579886,97.350272,98.77625,0.712989,100.202229,0.867768,0.328189,0.406981,44.641193
SPY R735QTJ8XC9X,10/7/2000,96.606644,99.100602,95.750202,98.579886,9717900,96.606644,96.659087,98.381776,0.861345,100.104466,0.770589,0.319282,0.604305,34.569733
SPY R735QTJ8XC9X,10/10/2000,96.222958,96.819041,95.496695,96.819041,4323000,96.222958,95.90261,97.989264,1.043327,100.075918,0.727359,0.319282,0.572103,35.818601
SPY R735QTJ8XC9X,10/11/2000,95.154118,96.777932,94.934869,95.983154,5724500,95.154118,94.755445,97.473783,1.359169,100.192121,0.670114,0.319282,0.594028,34.95874
SPY R735QTJ8XC9X,10/12/2000,93.564562,94.98283,92.584792,94.297676,10570900,93.564562,93.057262,96.763015,1.852877,100.468769,0.564405,0.319282,0.747502,29.929351
SPY R735QTJ8XC9X,10/13/2000,91.23504,98.237309,90.974682,94.057872,11288200,91.23504,91.036837,95.757929,2.360546,100.479021,0.451523,0.0877,0.980455,8.210391
SPY R735QTJ8XC9X,10/14/2000,94.249715,94.318231,91.043197,91.084306,10629900,94.249715,90.814608,95.483708,2.33455,100.152809,0.557822,0.389167,0.815333,32.309443
SPY R735QTJ8XC9X,10/17/2000,94.188052,95.236336,93.653632,94.146942,5407400,94.188052,90.789541,95.248134,2.229297,99.706728,0.503748,0.387112,0.821499,32.029478
SPY R735QTJ8XC9X,10/18/2000,92.824596,94.934869,92.091482,94.852651,7302200,92.824596,90.31784,94.807491,2.244826,99.297142,0.430726,0.387112,0.876996,30.623306
SPY R735QTJ8XC9X,10/19/2000,92.091482,93.269946,89.17958,90.871909,9962600,92.091482,90.081662,94.313671,2.116005,98.545681,0.3311,0.322022,0.950308,25.309639
SPY R735QTJ8XC9X,10/20/2000,95.270594,95.544656,93.482344,93.756405,8309100,95.270594,91.174611,94.487657,1.656523,97.800704,0.414191,0.619379,0.950308,39.458752
SPY R735QTJ8XC9X,10/21/2000,95.839272,96.736823,94.811541,94.811541,6603800,95.839272,91.623023,94.733405,1.555191,97.843788,0.480229,0.676247,0.752984,47.315436
SPY R735QTJ8XC9X,10/24/2000,95.92149,96.627198,95.195227,95.880381,5066000,95.92149,91.918493,94.949421,1.515464,97.980348,0.530889,0.684468,0.714615,48.922625
SPY R735QTJ8XC9X,10/25/2000,96.01056,97.250688,95.236336,96.586089,5115800,96.01056,91.945778,95.142355,1.598289,98.338932,0.582047,0.693375,0.607731,53.291206
SPY R735QTJ8XC9X,10/26/2000,93.811217,95.620022,93.448086,95.065048,7817300,93.811217,91.717486,94.90033,1.591422,98.083174,0.503874,0.693375,0.66871,50.905433
SPY R735QTJ8XC9X,10/27/2000,93.694741,94.318231,91.810569,93.955099,8644800,93.694741,92.1152,94.681132,1.282966,97.247064,0.417426,0.693375,0.447405,60.780781
SPY R735QTJ8XC9X,10/28/2000,94.811541,95.126712,93.612523,94.468965,9866200,94.811541,92.129088,94.704843,1.287877,97.280598,0.516088,0.503588,0.447405,52.95389
SPY R735QTJ8XC9X,10/31/2000,96.092778,96.668307,94.660808,94.852651,8510100,96.092778,92.210016,94.957195,1.373589,97.704373,0.601189,0.631712,0.441239,58.876117
SPY R735QTJ8XC9X,11/1/2000,97.956396,98.449706,95.962599,96.620347,8131100,97.956396,92.4061,95.502504,1.548202,98.598908,0.6825,0.818073,0.304893,72.849298
SPY R735QTJ8XC9X,11/2/2000,97.57271,98.148239,96.757377,97.463085,6349600,97.57271,93.23468,95.878905,1.322113,98.52313,0.619004,0.818073,0.26995,75.188917
SPY R735QTJ8XC9X,11/3/2000,97.997505,98.60044,97.648077,98.086575,4360600,97.997505,93.308395,96.264105,1.477855,99.219815,0.66261,0.542642,0.26995,66.779089
SPY R735QTJ8XC9X,11/4/2000,98.052317,98.490816,97.552155,98.298973,4853300,98.052317,93.385105,96.589235,1.602065,99.793364,0.711143,0.491255,0.26995,64.536454
SPY R735QTJ8XC9X,11/7/2000,98.456558,98.86765,97.997505,98.086575,3814400,98.456558,93.460153,96.928748,1.734297,100.397343,0.749287,0.523457,0.26995,65.97582
SPY R735QTJ8XC9X,11/8/2000,98.429152,98.662104,97.675483,98.072872,5032700,98.429152,93.555292,97.201549,1.823128,100.847806,0.69896,0.51455,0.272691,65.361184
SPY R735QTJ8XC9X,11/9/2000,96.777932,98.703213,96.627198,98.703213,5889100,96.777932,94.02014,97.124527,1.552194,100.228915,0.640069,0.51455,0.217879,70.252572
SPY R735QTJ8XC9X,11/10/2000,96.202403,96.757377,94.037318,95.92149,9700200,96.202403,94.654255,96.956868,1.151307,99.259482,0.543067,0.51455,0.263784,66.109155
SPY R735QTJ8XC9X,11/11/2000,93.845475,95.558359,93.783811,95.236336,8316000,93.845475,93.650552,96.391161,1.370304,99.131769,0.459907,0.40287,0.499477,44.646925
SPY R735QTJ8XC9X,11/14/2000,92.756081,93.852326,91.139119,92.927369,16883900,92.756081,91.947388,95.730237,1.891424,99.513086,0.291068,0.274747,0.608416,31.109387
SPY R735QTJ8XC9X,11/15/2000,95.065048,95.667983,93.866029,94.188052,7432300,95.065048,91.781052,95.609294,1.914121,99.437535,0.365391,0.319282,0.608416,34.416544
SPY R735QTJ8XC9X,11/16/2000,95.325406,95.996857,94.379895,95.277446,7877100,95.325406,91.74023,95.557678,1.908724,99.375125,0.444162,0.345317,0.570048,37.724551
SPY R735QTJ8XC9X,11/17/2000,94.393598,95.839272,94.078427,94.948572,6418000,94.393598,91.560798,95.346027,1.892614,99.131255,0.379982,0.302838,0.663229,31.347518
SPY R735QTJ8XC9X,11/18/2000,94.188052,95.236336,93.009588,94.078427,6429800,94.188052,91.510028,95.135486,1.812729,98.760943,0.315684,0.297357,0.683783,30.307263
SPY R735QTJ8XC9X,11/21/2000,92.283325,93.441234,92.070927,93.009588,5017900,92.283325,91.084342,94.616911,1.766285,98.149481,0.265505,0.256933,0.874256,22.713507
SPY R735QTJ8XC9X,11/22/2000,92.605347,93.311055,91.481695,92.413504,4344600,92.605347,91.357949,94.251172,1.446611,97.144395,0.308951,0.289135,0.871515,24.911452
SPY R735QTJ8XC9X,11/23/2000,90.782839,92.413504,90.74173,92.043521,5285300,90.782839,90.516132,93.620566,1.552217,96.725,0.256098,0.289135,0.888644,24.549156
SPY R735QTJ8XC9X,11/25/2000,92.386098,92.475168,91.509101,91.557062,3412100,92.386098,90.679996,93.396117,1.358061,96.112239,0.290219,0.449461,0.831091,35.098983
SPY R735QTJ8XC9X,11/28/2000,92.838299,93.653632,92.70812,93.502898,5997600,92.838299,90.582897,93.294696,1.355899,96.006495,0.350195,0.494681,0.595398,45.380264
SPY R735QTJ8XC9X,11/29/2000,91.68039,93.585117,91.68039,92.584792,4190100,91.68039,90.13655,93.001186,1.432318,95.865821,0.308294,0.494681,0.60225,45.096814
SPY R735QTJ8XC9X,11/30/2000,92.249067,93.119212,91.310407,92.070927,6534900,92.249067,90.264907,92.864437,1.299765,95.463967,0.373643,0.320652,0.60225,34.743875
SPY R735QTJ8XC9X,12/1/2000,90.186755,91.467992,88.898667,90.782839,10401100,90.186755,89.891028,92.377586,1.243279,94.864143,0.269632,0.294616,0.808481,26.708075
SPY R735QTJ8XC9X,12/2/2000,90.358044,91.851678,89.755108,91.255595,7233600,90.358044,89.669787,92.010396,1.170305,94.351006,0.341968,0.311745,0.7153,30.353569
SPY R735QTJ8XC9X,12/5/2000,91.125416,91.728351,90.097685,90.358044,6328000,91.125416,90.009395,91.849491,0.920048,93.689586,0.405248,0.388482,0.694746,35.863378
SPY R735QTJ8XC9X,12/6/2000,94.640253,94.681362,92.091482,92.413504,8270800,94.640253,89.791598,92.356902,1.282652,94.922206,0.487956,0.739966,0.504273,59.471366
SPY R735QTJ8XC9X,12/7/2000,92.858854,94.784135,92.516277,94.400449,12544800,92.858854,89.850097,92.448166,1.299034,95.046235,0.362508,0.707764,0.682413,50.911779
SPY R735QTJ8XC9X,12/8/2000,92.482019,93.098658,92.070927,92.413504,5966200,92.482019,89.953053,92.454321,1.250634,94.955589,0.302846,0.707764,0.537845,56.820682
SPY R735QTJ8XC9X,12/9/2000,94.318231,95.325406,93.24254,93.907139,8949000,94.318231,89.951981,92.793214,1.420617,95.634447,0.392336,0.731059,0.537845,57.613391
SPY R735QTJ8XC9X,12/12/2000,94.98283,102.005653,93.674187,94.126388,5943200,94.98283,89.920724,93.191326,1.635301,96.461927,0.451768,0.752299,0.537845,58.311206
SPY R735QTJ8XC9X,12/13/2000,94.379895,95.407625,94.126388,94.681362,4619700,94.379895,90.005114,93.407429,1.701158,96.809745,0.405571,0.752299,0.482348,60.932297
